word_id,letter,word_en,approved_word_dv,transliteration,pronounciation,morphemes,meaning_id,meaning_text,word_en_meaning
34192,ރ,none,ރީޙުލްއަޙުމަރު,,,,38044,ބައެއްބާވަތުގެ މޮޔަބަލި ޖައްސާކަމުގައި ފަންޑިތަވެރިން ބުނެއުޅޭ ޖިންނި.,
34192,ރ,none,ރީޙުލްއަޙުމަރު,,,,38045,ފަންޑިތަވެރިން ކިޔަވާން ގެންގުލޭ ދުޢާއެއް.,
34193,ރ,none,ރުހިވޮޑިގަތުން,,,,38051,މާތްކަލާނގެ ރުއްސެވުން.,
34194,ރ,none,ރުހުން,,,,38061,ގަބޫލުވުން.,
34194,ރ,none,ރުހުން,,,,38062,ހިތްހަމަޖެހުން.,
34195,ރ,none,ރުހުމުގެ ލޮލަކަށް އައިބެއް ނުފެންނާނެ,,,,38069,ތިމާ ރުހޭ މީހަކަށް ކުރެވޭ ނުވަތަ ތިމާ މީހަކު ކުރާ ކުށެއް ގޯހެއް ކަމަކަށް ނުދެކޭނެޔޭ ބުނަން ބޭނުންކުރާ ބަހެއް.,
34196,ރ,none,ރުހެނި,,,,38074,އުއްދަނޑި.,
34197,ރ,none,ރުނބައި,,,,38081,ރުނބާ.,
34198,ރ,none,ރުނބާ,,,,38090,ހިރިމީގެ ސިފައިގައި ހުންނަ މުށީގެ ކަންވާރެއް. މިއީ ބޭރުގައި އޮފުލައިފައި ހުންނަ، ޖާޑިއަށް ވުރެ ކުޑަ، ވިހި އަޑުބަޔާއި، ސާޅީސް އަޑުބަޔާ ދެމެދުގެ މިންވަރެއް އެޅޭވަރުގެ ކަންވާރެކެވެ.,
34199,ރ,none,ރުނބާކަންނެލި,,,,38096,ކުރުފަލަކޮށް ހުންނަ ބޮޑެތި ކަންނެލި.,
34200,ރ,none,ރުނބާމުށި,,,,38101,ތެޅިފައި ހުންނަ ރުނބާގެ މުށި.,
34200,ރ,none,ރުނބާމުށި,,,,38102,ރުނބާ ހަދާ ކަހަލަ މުށި.,
34201,ރ,none,ރުނގުޅި,,,,38109,ވޮށުގައި އޮންނަ ބޮޅުފަތި.,
34201,ރ,none,ރުނގުޅި,,,,38110,ވޮށުކެވެލި.,
34202,ރ,none,ރުނޑި,,,,38116,ހުތުރުބަހުގައި ފުރަގަސްފަރާތުދޮރު.,
34202,ރ,none,ރުނޑި,,,,38117,ފުރަގަސް ފަރާތު ދޮރު ކައިރީގައި ފަޅާފައި ހުންނަ އިސްތަށި.,
34202,ރ,none,ރުނޑި,,,,38118,ނިހާޔަތަށް ދެރަކޮށްލަން ބުނާ ބަހެއް.,
34203,ރ,none,ރުނޑިހައްކާޅު,,,,38125,ރުނޑިކާޅު.,
34204,ރ,none,ރުނޑިކާޅު,,,,38132,އަނެކަކު ދެރަކޮށްލަން ތާކުންތާކު ނުޖެހޭ މީހެކޭ ބުނުމަށް، ބޭނުންކޮށް އުޅޭ ބަހެއް.,
34205,ރ,none,ރުންކަށި,,,,38143,މައިކަށީގެ އެންމެ ތިރީ ބަދަ.,
34206,ރ,none,ރުންކުރު,,,,38150,ދެމޭގޮތް ކުޑަ.,
34206,ރ,none,ރުންކުރު,,,,38151,ފަސޭހައިން ރުޅި އަންނަ.,
34207,ރ,none,ރުންކުރުކަން,,,,38157,ދެމޭގޮތް ކުޑަކަން.,
34207,ރ,none,ރުންކުރުކަން,,,,38158,ފަސޭހައިން ރުޅި އަންނަކަން.,
34208,ރ,none,ރުންކުރުވުން,,,,45775,ދެމޭގޮތް ކުޑަވުން.,
34208,ރ,none,ރުންކުރުވުން,,,,45776,ފަސޭހައިން ރުޅިއައުން.,
34209,ރ,none,ރުންދާ,,,,45779,ރޮންދާ.,
34210,ރ,none,ރުބައި,,,,38168,ރުނބާ.,
34211,ރ,none,ރުބައިބަހެނު,,,,38178,މަރުތަބާން.,
34212,ރ,none,ރުބު,,,,45756,ވައްބުރެއްގެ ހަތަރުފަޅިކޮށް އެއްފަޅި.,
34212,ރ,none,ރުބު,,,,45757,ރުނބާ.,
34213,ރ,none,ރުޅި,,,,38177,ހިތްހަމަ ނުޖެހިގެން ހިތުގައި އުފެދޭ ނުރުހުމުގެ އަސަރު.,
34214,ރ,none,ރުޅިބުނުން,,,,45741,ހިތާނުވެގެން ވާހަކަދެއްކުން.,
34214,ރ,none,ރުޅިބުނުން,,,,45742,އަޑުލުން.,
34215,ރ,none,ރުޅިބޭލުން,,,,45771,މީހަކު ދެކެ އަންނަ ރުޅީގައި އަނެކަކާ ދިމާއަށް އެއްޗެހި ގޮވައިގަތުން ނުވަތަ އެއްޗަކަށް ގެއްލުން ދިނުން.,
34215,ރ,none,ރުޅިބޭލުން,,,,45772,ރުޅިއައިސްފާ ހުރިކަން އެގޭފަދަ ކަމެއް ކުރުން.,
34216,ރ,none,ރުޅިބޮކުސަންނެޓި,,,,50001,ފަސޭހައިން ރުޅިއަންނަ ކުޑަކުދީންނާ ދިމާއަށް ކިޔައިއުޅޭ ވަނަމެއް.,
34217,ރ,none,ރުޅިބޮއް,,,,45747,ފަސޭހައިން ރުޅިއަންނަ ކުޑަކުއްޖާ.,
34218,ރ,none,ރުޅިކޮށްލުން,,,,45796,ހިތާނުވާނެގޮތް ހެދުން.,
34218,ރ,none,ރުޅިކޮށްލުން,,,,45797,ކުޑަކޮށް ހިތުގައި ޖެއްސުން.,
34219,ރ,none,ރުޅިއައުން,,,,45813,ރުޅީގެ ޖަޒުބާތު ހިތުގައި އުފެދުން.,
34220,ރ,none,ރުޅިއިސްކުރުން,,,,45812,ވިސްނުމާއި ބުއްދިއަށް ވުރެ ރުޅިކުރިއަށް ނެރުން.,
34221,ރ,none,ރުޅިއިސްވުން,,,,45842,މީހާގެ މައްޗަށް ރުޅި ވެރިވުން.,
34222,ރ,none,ރުޅިއެރުން,,,,45844,ރުޅިއައުން.,
34223,ރ,none,ރުޅިއެރުވުން,,,,50621,ރުޅިއަންނާނެގޮތް ހެދުން.,
34224,ރ,none,ރުޅިވުން,,,,45860,ހިތްހަމަ ނުޖެހިގެން ހިތުގައި ނުރުހުމުގެ އަސަރު އުފެދުން.,
34224,ރ,none,ރުޅިވުން,,,,45861,އެކުވެރިކަން ކަނޑައިލުން.,
34225,ރ,none,ރުޅިވެރި,,,,45869,ހިތްހަމަނުޖެހިގެން ހިތުގައި ނުރުހުމުގެ އަސަރު އުފެދޭ.,
34226,ރ,none,ރުޅިވެރިކަން,,,,45876,ހިތްހަމަ ނުޖެހިގެން ހިތުގައި ނުރުހުމުގެ އަސަރު އުފެދޭކަން.,
34227,ރ,none,ރުޅިމަޑު,,,,45882,ރުޅިއައުން ކުޑަ.,
34228,ރ,none,ރުޅިމަޑުކަން,,,,45890,ރުޅިއައުން ކުޑަކަން.,
34229,ރ,none,ރުޅިމަޑުކުރުން,,,,45900,ރުޅީގެ ބާރު ކުޑަކުރުން.,
34230,ރ,none,ރުޅިމަޑުވުން,,,,45939,އައިސްފައިހުރި ރުޅިފިލުން.,
34230,ރ,none,ރުޅިމަޑުވުން,,,,45942,އައިސްފައި ހުރި ރުޅީގެ ބާރުކުޑަވުން.,
34231,ރ,none,ރުޅިފިލުވައިލުން,,,,45968,އައިސްފައި ހުރި ރުޅި މަޑުކޮށް ހަމަޖެހިލުން.,
34231,ރ,none,ރުޅިފިލުވައިލުން,,,,45969,ރުޅީގެ އަސަރު ނައްތައިލުން.,
34231,ރ,none,ރުޅިފިލުވައިލުން,,,,45970,ރުޅިބޭލުން.,
34232,ރ,none,ރުޅިދުރުވުން,,,,45979,ރުޅިއައުން މި ބަހުގެ މާތްގޮތް.,
34233,ރ,none,ރުޅިގަދަ,,,,45988,ގަދަޔަށް ރުޅި އަންނަ.,
34233,ރ,none,ރުޅިގަދަ,,,,45989,ރުޅިއިސް.,
34234,ރ,none,ރުޅިގަދަކަން,,,,47453,ގަދަޔަށް ރުޅި އަންނަކަން.,
34234,ރ,none,ރުޅިގަދަކަން,,,,47454,ރުޅި އިސްކަން.,
34235,ރ,none,ރުޅިގަދަވުން,,,,46480,ގަދަޔަށް ރުޅި އައުން.,
34235,ރ,none,ރުޅިގަދަވުން,,,,46481,ރުޅި އިސްވުން.,
34236,ރ,none,ރުޅިގަނޑުފިލުވައިލުން,,,,47460,ރުޅިބޭލުން.,
34237,ރ,none,ރުކަށް,,,,47461,ފެނުގައި އުޅޭ ބާވަތެއްގެ މަހެއް. މި މަސް ގޮނޑުދޮށުގައި ހެދިފައި ހުންނަ ރުއްގަސް ފަދަ އެއްޗެއްސަށް އަރައި އުޅެއެވެ.,
34238,ރ,none,ރުކަށްދިއުން,,,,47463,ރާވެރިޔާ ރާ އެރުމުގެ މަސައްކަތަށް ދިއުން.,
34239,ރ,none,ރުކަނަފިލާ,,,,47467,ކުނަހަނގާލި.,
34240,ރ,none,ރުކަރާއެޑުން,,,,47521,ރުއްއެރުން.,
34241,ރ,none,ރުކުހަކުރު,,,,47483,ރާވެރިން ރުއްވެރިޔާއަށް ދޭ ހަކުރު.,
34241,ރ,none,ރުކުހަކުރު,,,,47484,ދިވެހި ހަކުރު.,
34242,ރ,none,ރުކުން,,,,47473,ކަމެއްގެ ތެރެއިން ބަޔަކަށްވުމާއެކު އެޔާނުލައި އެކަމެއް ނުފުދޭ ކަމެއް.,
34243,ރ,none,ރުކުރަނި,,,,47494,ކުނަހަނގާލި.,
34243,ރ,none,ރުކުރަނި,,,,47495,ކަނަކުރި.,
34244,ރ,none,ރުކުރަނެފެލާ,,,,47525,ހަންޑިކެޔޮ.,
34245,ރ,none,ރުކުރާ,,,,47528,ރާވެރިން ރުކުގެ ވެރިޔާއަށްދޭ ރާ.,
34245,ރ,none,ރުކުރާ,,,,47529,ރުކުން ބާލާ ރާ.,
34246,ރ,none,ރުކުރި,,,,47536,ލެފިގަތުން.,
34246,ރ,none,ރުކުރި,,,,47537,ކުއްތަންވުން.,
34247,ރ,none,ރުކުރުހު,,,,47545,ގާތް.,
34248,ރ,none,ރުކުރުކުއެޅުން,,,,47551,އަލަށް ރޯނުފުރި ނުވަތަ މަޅުއެޅި އެނދު އަށިފަދަ ތަންތާނގައި އިށީނދެ އޮށޯވެ އުޅޭއިރު އެއިން އަޑުއިވުން.,
34249,ރ,none,ރުކުރުކުލުން,,,,47557,ރުކުރުއެޅުން.,
34250,ރ,none,ރުކުރުވައިލުން,,,,47566,ލަޝްކަރެއް ވަކި ތަރުތީބަކުން އަތުރައިލުން.,
34250,ރ,none,ރުކުރުވައިލުން,,,,47567,އެއްޗެހިތަކެއް ތަރުތީބުން އަތުރައިލުން.,
34251,ރ,none,ރުކުރުވުން,,,,47575,ލަޝްކަރެއް ވަކި ތަރުތީބަކުން އެތުރުން.,
34251,ރ,none,ރުކުރުވުން,,,,47576,އެއްޗެހިތަކެއް ތަރުތީބުން އެތުރުން.,
34252,ރ,none,ރުކުރެނޑި,,,,47583,ކުނަހަނގާލިގަނޑު.,
34253,ރ,none,ރުކުރޭމަގު,,,,47589,ފަންރިޔާ ވިޔާއިރު ފުރަތަމަ ވިޔުންގަނޑު ހަމަކޮށް އެޔާ ގުޅައިގެން ވިޔަމުންދާ ބައި.,
34254,ރ,none,ރުކުއެޅުން,,,,47598,ކާށިގަބުޅި ފަދަ ތަކެތި ރުކުން ވަކި ކުރުން.,
34255,ރ,none,ރުކުމާ,,,,47608,އެތުމައު.,
34256,ރ,none,ރުކުމުއި,,,,47617,ރުއްކިރު . (ރުކުގެކިރު).,
34257,ރ,none,ރުކުފަތި,,,,47625,ފަންތޮށީގެ ހަރުފަށަލައިންނަގާ ހަނިދިގުކޮށް ތުނިކޮށް ހުންނަބައި.,
34257,ރ,none,ރުކުފަތި,,,,47626,ރުކުގެވަކަރުން ތުނިކޮށް ނަގާބައި.,
34258,ރ,none,ރުކުދަދު,,,,47635,ރުއްރުކާއި ބައެއް ގަސްގަހުގައި ހެދޭ ދަދު ފާޑަށް ހުންނަބައްޔެއް.,
34259,ރ,none,ރުކޫޢަށްދިއުން,,,,47645,ނަމާދު ކުރުމުގައި ކަކުލުގައި އަތްޖައްސައިގެން ގުދުވުން.,
34260,ރ,none,ރުކޫޢަށް ގޮސްފައި އޮތުން,,,,47652,ކޮޅަށް ހުރިއެއްޗެއް އަރިއަޅައިލައިފައި އޮތުން.,
34261,ރ,none,ރުކޫޢު,,,,47659,ނަމާދުކުރުމުގައި ކަކުލުގައި އަތްޖައްސައިގެން ގުދުވެ އޮންނަ އޮތުން.,
34262,ރ,none,ރުކޫޢުކުރުން,,,,47665,ނަމާދުކުރުމުގައި ކަކުލުގައި އަތްޖައްސައިގެން ގުދުވެއޮތުން.,
34263,ރ,none,ރުއިން,,,,47671,ހިތާމައިން ކަރުނަ އައުން.,
34263,ރ,none,ރުއިން,,,,47672,ހިތަށް ގަދަ އަސަރެއްކޮށްގެން ކަރުނަ އައުން.,
34264,ރ,none,ރުއް,,,,47679,އެއް ތަނޑިއަށް ވަކަރުލަމުން ހެދޭ ކުރިގަނޑުގައި ފަނާއި، އިހާގަންނަ ގަސް.,
34265,ރ,none,ރުއްހަރުކުރުން,,,,47685,ރުކުގައި ގަންނަ އެއްޗަހި ކާށްޓަށް ވާންދެން ނާޅައި ބެހެއްޓުން.,
34266,ރ,none,ރުއްހިންނުން,,,,47693,ރުކެއް ރާކުރުމަށް ސަލަވާތް ފާތިޙާ ކިޔަވައި އިރުވަރުން އެކަން ފެށުން.,
34267,ރ,none,ރުއްނަރު,,,,47702,ބަޑިބޭސް.,
34268,ރ,none,ރުއްރާއެޑުން,,,,47712,ރާވުން.,
34269,ރ,none,ރުއްބާލް,,,,47719,ރުއްދަނޑު.,
34270,ރ,none,ރުއްބުރި,,,,48140,ރުއްގުޅި.,
34271,ރ,none,ރުއްބުޑު,,,,48151,ރުކުގެބުޑު.,
34272,ރ,none,ރުއްބުޑުކުމުންޒާނި,,,,48162,ކުމުންޒާނީގެ ދެރަ ބާވަތް.,
34273,ރ,none,ރުއްބުޑުފިލާ,,,,48167,ރުއްބުޑު ފަދަ ތަންތަނުން ފަޅާ ވިނައެއް. މި ހުންނާނީ ނޫކުލައެއްގައި އިލޮށިތަކެއްހެން ހަރުކޮށެވެ.,
34273,ރ,none,ރުއްބުޑުފިލާ,,,,48168,ވިހަބުރު.,
34273,ރ,none,ރުއްބުޑުފިލާ,,,,48169,ވިހަފުރުއް.,
34274,ރ,none,ރުއްކަނދު,,,,48176,ރުކުގެމައިގަނޑު.,
34275,ރ,none,ރުއްކަނދުވަސް,,,,48183,ގިނައިން ރުކަށް އަރާމީހުންގެ ގައިގައި ހިފާފައި ހުންނަ ރުއްވަސް. މީ ނުބައި ވަހެކެވެ.,
34276,ރ,none,ރުއްކަރަ,,,,48190,ރަށަކާ ކައިރިވަމުން އައިސް ރުއްގަސް ވަކިކޮށް އެނގޭ ހިސާބަށް އަންނައިރު އެ ރަށުން ފެންނަ މަލަ.,
34277,ރ,none,ރުއްކާނު,,,,48199,ކޮޅަށް ހުންނަ ހުރުން.,
34277,ރ,none,ރުއްކާނު,,,,48200,އެއް ހާލަތެއްގައި ހުންނަ ހުރުން.,
34278,ރ,none,ރުއްކުނޑި,,,,48208,ރުކުގެ އިލައިގައްޔާއި ފަނުގެ ބުޑުދޮށުގައި ކިލާކުލައެއްގައި ހުންނަ ފުށެއް.,
34279,ރ,none,ރުއްކުރި,,,,48214,ކަނޑާލާފައި ނުވަތަ ވެއްޓިފައި އޮންނަ ރުކެއްގެ ކުރިގަނޑު ނޮޅާ ސާފުކުރީމާ ހުދުކޮށް، މަޑުކޮށް އޮންނަބައި. މިއީކައި އުޅޭ އެއްޗެކެވެ.,
34280,ރ,none,ރުއްކުރިފިލާ,,,,48221,ކުރިކިހައްފިލާ.,
34281,ރ,none,ރުއްކުއްލި,,,,48233,ގަސްރުއް ބުޑާއެކުގައި ލުހެލާ އިންޖީނުލީ އެއްޗެއް.,
34282,ރ,none,ރުއްކޮޅު,,,,48240,އެތައް ރުކެއް.,
34282,ރ,none,ރުއްކޮޅު,,,,48241,ރުކުގެ ކުރިގަނޑު.,
34282,ރ,none,ރުއްކޮޅު,,,,48242,މަތިވަރު.,
34283,ރ,none,ރުއްކޮޅުހެދުން,,,,48249,ރުކުގެ ކުރިގަނޑު ތެރެ ސާފު ކުރުން.,
34284,ރ,none,ރުއްއެރުން,,,,48258,ރާ އެރުން.,
34285,ރ,none,ރުއްއެރުވުން,,,,48267,ރާއެރުވުން.,
34286,ރ,none,ރުއްއެޅުން,,,,48276,ރުއްނެތް ބިމެއްގައި ރުއްއިންދުން.,
34286,ރ,none,ރުއްއެޅުން,,,,48277,ރުއްތަކެއް އިންދުން.,
34287,ރ,none,ރުއްވާ,,,,48284,ގޯތިގެދޮރުން ބޭރުގައި ގަސްނެތި ރުއްތައް ހެދިފައި އޮންނަ ތަން.,
34287,ރ,none,ރުއްވާ,,,,48285,ރުއްތަކުގެތެރެ.,
34287,ރ,none,ރުއްވާ,,,,48286,ރުއްފައު.,
34288,ރ,none,ރުއްމަޑި,,,,48292,ރުކުމަޑި.,
34289,ރ,none,ރުއްމަޑިފަނި,,,,48299,ރުއްމަޑިއަށްވާ ފަނި.,
34289,ރ,none,ރުއްމަޑިފަނި,,,,48300,ކާޅުދޮންކެޔޮ.,
34290,ރ,none,ރުއްމެންނުން,,,,48310,ރުކެއް ރާ ކުރުމަށް ޞަލަވާތް ފާތިހާ ކިޔަވައި އިރުވަރުން އެކަން ފެށުން.,
34290,ރ,none,ރުއްމެންނުން,,,,48312,ރާއެތް، ކަންފަތިން ކޮށުން.,
34291,ރ,none,ރުއްފާ,,,,48324,ރުއްތަކެއް ހެދިފައި އޮންނަ ތަން.,
34292,ރ,none,ރުއްދަނޑި,,,,48331,ރުކުގެބުޑާއި ކުރިގަނޑާއި ދެމެދުގެ މައިގަނޑު.,
34293,ރ,none,ރުއްދަދަ,,,,48340,ރުއްގަނޑުގައި ހުންނަ ދިޔަވަރު.,
34293,ރ,none,ރުއްދަދަ,,,,48341,ރުއްކަނދު.,
34294,ރ,none,ރުއްގަނޑު,,,,48348,އެއްހިސާބެއްގައި ހެދި އަރާ ރުއްތައް.,
34294,ރ,none,ރުއްގަނޑު,,,,48349,ރުކުގެކުރިޔާ ބުޑާ ނޫންހައިތަން.,
34294,ރ,none,ރުއްގަނޑު,,,,48350,ރުކުގެ ކަނދުގަނޑު.,
34294,ރ,none,ރުއްގަނޑު,,,,48351,ރުއްފައު.,
34294,ރ,none,ރުއްގަނޑު,,,,48352,އަވަށުބޭރުގައި އެއްތަންގަނޑެއްގައި ހެދިފައިވާ ރުއްތައް.,
34295,ރ,none,ރުއްގަލިބޭސް,,,,48357,ރުއްގަލުބޭސް.,
34296,ރ,none,ރުއްގަލުބޭސް,,,,48365,އެތެރެހައްޓަށާއި ކަށްޓަށް ހާނީއްކަ ވީމައާ، ކަށިމުގުރުނީމާ ހަދާ ދިވެހި ބޭސް.,
34297,ރ,none,ރުއްގަސް,,,,48372,ގަސްގަހާއި، ރުއް.,
34298,ރ,none,ރުއްގުޅި,,,,48379,ކަނޑައިލައިފައި އޮންނަ ރުކެއްގެ ބުރިވަރެއް.,
34299,ރ,none,ރުއްސުން,,,,48391,ޤަބޫލުވާގޮތް ހެދުން.,
34300,ރ,none,ރުއްސުންލެއްވުން,,,,48403,ރުހިވޮޑިގަތުން.,
34301,ރ,none,ރުއްސެވުން,,,,48416,ރުހިވޮޑިގަތުން.,
34301,ރ,none,ރުއްސެވުން,,,,48418,ރުހުން، މިބަހުގެ އެންމެ މާތްގޮތް.,
34302,ރ,none,ރުއްޖެހިތަށި,,,,48430,މިއީ މަދޮޅު ފަތްލީ ބަތްކާ ތައްޓެއް. މި ތަށި އެކަނިކާ ތަށްޓަކަށް ވުރެ ކުޑަވާނެއެވެ. މި ތަށްޓަށް ރުއްޖެހި ތައްޓޭ ކިޔަނީ މި ތަށީގައި ރުއްޖަހާފައި ހުންނާތީއެވެ.,
34303,ރ,none,ރުވާ,,,,47952,ގަހެއްގެ ނަން އޭގެ ވަކައިން މިޔަވާލިވަށައެވެ. މިއީ ވަރަށް ކިރުތޫނު ގަހެކެވެ. މީގެކިރާއި ފަތް ބޭހަށް ބޭނުން ކުރެއެވެ.,
34303,ރ,none,ރުވާ,,,,47955,ރުވުން މި ބަހުގެ ވާކަމާއި އަމުރު.,
34304,ރ,none,ރުވާކަފަ,,,,34714,ހިކިރުވާތޮޅީގެ ތެރޭގައި ހުންނަ ކަފަ.,
34305,ރ,none,ރުވާކެނޑުން,,,,34719,މިޔަވާލިވަށަން ވަކަ ނެގުމަށް ޓަކައި ރުވާގަހުން ދަނޑިކެނޑުން.,
34305,ރ,none,ރުވާކެނޑުން,,,,34720,އެކަނި ވާހަކަ ދެއްކުން.,
34306,ރ,none,ރުވާކޮކާ,,,,34725,ރުވާގަހުގައި އުޅޭ ފެހި ކުލައިގެ ކޮކާލެއް.,
34307,ރ,none,ރުވާގު,,,,34728,އެއްރަށެއްގެ ކުދިން އަނެއް ރަށަކަށް ގޮސް ކިޔަވާން ތިބޭގެ.,
34308,ރ,none,ރުވުން,,,,34733,ބޮނޑިބޮނޑިއަށް ހުންނަ ކުދި ޅަ ގަސް ޤަވާޢިދުން ދުރުދުރުގާ އިންދުން.,
34308,ރ,none,ރުވުން,,,,34734,ދުނިމަޑަ ފަދަތަކެތި ތައްޔާރުކޮށް ތިއްބުން.,
34309,ރ,none,ރުމައު,,,,34739,ރުމާ.,
34310,ރ,diamonds,ރުމާ,,,,34935,ހަތަރެސްކަނަށް ހަދާފައި އޮންނަ ފޮތިގަނޑެއް. މީގެ ކިތަންމެ ބާވަތަކާ ކިތަންމެ މިނެއް ހުރެއެވެ.,handkerchief
34310,ރ,diamonds,ރުމާ,,,,34936,ތާސްބައިގެ ރަތް ތުތިމަހެއްހެން ހުންނަ ރަނގަ.,diamonds
34311,ރ,none,ރުމާއޮޅުން,,,,34780,ފިރިހެނުންގެ ބޮލުގައި އެޅުމަށް، ތެޔޮރުމާލެއް ކަންކުއްޗަށް ފަތްޖަހައި، ފަތްޖެހި ކައިރިން ފަތިގަނޑު ނަގައި، ކައްޗޭ ބޮލުގައި އޮޅައި ވަކިގޮތަކަށް ތައްޔާރުކުރުން. މި ރުމާ ޢާއްމުކޮށް އޮޅާނީ ތާންޖަހައި ހަރުކޮށްގެންނެވެ.,
34312,ރ,none,ރުމާފަޅިއޮޅުން,,,,34787,އަންހެނުންގެ ބޮލުގައި އަޅަން ތާންޖަހައި ހަރުކޮށްގެން އަތްދުތް ކައިރިން ފަތިގަނޑު ނަގައިގެން ވަކި ގޮތަކަށް އޮޅުން.,
34313,ރ,none,ރުމާފަޅި,,,,34795,ދިވެހި އަންހެނުން ބޮލުގައި އާޅާ އެއްޗެއް. މި ހުންނާނީ ފަސްރޮނގު ރުމާ ކަންކުއްޗަށް ކަފާ ކައިރި މަޅާފައެވެ.,
34314,ރ,none,ރުމާލު,,,,34805,ރުމާ.,
34315,ރ,none,ރުމާލް,,,,34814,ރުމާ.,
34316,ރ,none,ރުފިޔާ,,,,34824,ދިވެހިރާއްޖޭގައި ހިންގާ ފައިސާ.,
34316,ރ,none,ރުފިޔާ,,,,34825,ދިވެހިރާއްޖޭގެ ފައިސާ.,
34317,ރ,none,ރުގުން,,,,34834,ބޭހަށާއި އެހެނިހެން ބައެއް ބޭނުމަށް ގެންގުޅޭ ގިއުޅިލާށި ޒާތުގެ މުރަނަ ކިރެއް.,
34318,ރ,none,ރުޑި,,,,34842,އާމަނަކަ.,
34318,ރ,none,ރުޑި,,,,34843,އާދަކާދަ.,
34318,ރ,none,ރުޑި,,,,34844,ބޭނުންކުރާ ގޮތް.,
34319,ރ,none,ރުޑު,,,,34850,ގައިގެ ތަނެއްގައި، ކޫރުމެއް އެޅޭ ކަހަލަ ގޮތަކަށް އެއްޗެއް ކޭއްތުނީމާ އެޅޭ ކޫރު.,
34320,ރ,none,ރުޖޫކުރުން,,,,34857,ކައިވަނި ހެދުން.,
34320,ރ,none,ރުޖޫކުރުން,,,,34858,ވަރިކުރުމަށްފަހު އިއްދަ ހަމަނުވަނީސް އިހުއޮތް ރަނާއި ވަލީގެ މައްޗަށް ކައިވެނި ހަމަޖެއްސުން.,
34321,ރ,none,ރުޖޫއަ,,,,34871,އެއްބަސްވި އެއްބަސްވުމެއް އަނބުރާގެންނަ ގެނައުން.,
34321,ރ,none,ރުޖޫއަ,,,,34872,ކުރީގެ ހާލަތަށް އެބުރިއަންނަ އައުން. ނުވަތަ ދާދިއުން.,
